magnet_depth,ratio,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.5326666666666666,0.0,0,58.5,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.007084332286532693,0.0002681041763891116,4.126947840147738e-05,-0.0003094845888725632
0.1,0.5326666666666666,0.0,0,60.75,0,0.1,0.5326666666666666,2.526288438376936e-06,0.004210628005010455,0.000300007083495928,-2.087573273880882e-05,-0.0002790929008176545
0.1,0.5326666666666666,0.0,0,63.0,0,0.1,0.5326666666666666,2.526288438376936e-06,0.008405094093783382,0.0003257519105537387,-7.945382719816919e-05,-0.0002460553887436794
0.1,0.5326666666666666,0.0,0,65.25,0,0.1,0.5326666666666666,2.526288438376936e-06,0.003920089569542809,0.0003427985898035047,-0.0001305793544791041,-0.000211781162423606
0.1,0.5326666666666666,0.0,0,67.5,0,0.1,0.5326666666666666,2.526288438376936e-06,5.348700890041803e-06,0.0003482768537395989,-0.0001739192978536154,-0.0001738572934177701
0.1,0.5326666666666666,16.970562748477143,0,22.5,0,0.1,0.5326666666666666,2.526288438376936e-06,-3.302878715711688e-05,0.000528884259137907,-0.0002646308708816754,-0.0002646204635841676
0.1,0.5326666666666666,16.970562748477143,0,24.75,0,0.1,0.5326666666666666,2.526288438376936e-06,0.02761820556475249,0.0005349298379750077,-0.000228974830586174,-0.0003062525997259799
0.1,0.5326666666666666,16.970562748477143,0,27.0,0,0.1,0.5326666666666666,2.526288438376936e-06,0.05283641759428382,0.0005542887125780284,-0.0001969668341671976,-0.000357400728771124
0.1,0.5326666666666666,16.970562748477143,0,29.25,0,0.1,0.5326666666666666,2.526288438376936e-06,0.08065488977030236,0.0005848173919091231,-0.0001653305161974217,-0.0004193677447343948
0.1,0.5326666666666666,16.970562748477143,0,31.5,0,0.1,0.5326666666666666,2.526288438376936e-06,0.1012833667744678,0.0006227720412378155,-0.0001343705207925475,-0.000488169443988792
